,Tweets,len,ID,Date,Source,Likes,RT
2020-04-27 12:16:22,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\n#COVID19 #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #CoronaVirus #COVID2019 #coro\xe2\x80\xa6'
2020-04-27 12:16:11,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 12:16:07,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 12:15:59,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 12:15:47,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\n#COVID19 #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #CoronaVirus #COVID2019 #coro\xe2\x80\xa6'
2020-04-27 12:15:46,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 12:15:44,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\n#COVID19 #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #CoronaVirus #COVID2019 #coro\xe2\x80\xa6'
2020-04-27 12:15:14,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\n#COVID19 #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #CoronaVirus #COVID2019 #coro\xe2\x80\xa6'
2020-04-27 12:15:13,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 12:15:00,b'PLEASE RETWEET\n#IndiaFightsCorona:\n\n#COVID19 #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #CoronaVirus\xe2\x80\xa6 https://t.co/tMBipQeFWn'
2020-04-27 12:14:55,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 12:14:31,b'RT @BengalNewz: #SupremeCourtofIndia on Monday declined to entertain a petition seeking direction to the Centre to conduct en masse door to\xe2\x80\xa6'
2020-04-27 12:14:13,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 12:13:55,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 12:13:47,"b'@HMOIndia @PMOIndia @narendramodi  now pay 500 rupees to reopen our own shops in PANAJI MUNICIPALITY JURISDICTION,a\xe2\x80\xa6 https://t.co/nmP951IaBY'"
2020-04-27 12:13:32,b'RT @JatinPaul: .#CoronaVirusUpdates #CoronavirusIndia of the 14 more #coronavirus positive patients detected in #GautamBuddhaNagar/#Noida 8\xe2\x80\xa6'
2020-04-27 12:13:31,b'#SupremeCourtofIndia on Monday declined to entertain a petition seeking direction to the Centre to conduct en masse\xe2\x80\xa6 https://t.co/kq4etKVaYO'
2020-04-27 12:12:53,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 12:12:47,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 12:12:28,b'RT @_rahulism_: Why were we paying double rates? What is the excuse Now?\n#CoronavirusIndia #BJPCoronaCorruption https://t.co/Ntr6CdNMqy'
2020-04-27 12:12:22,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 12:12:22,"b'RT @LakshmaniTech: Higher corona Deaths as on 27th April 2020, 5:00 PM IST\nUS        :55,000\nITALY   :26,600\nSPAIN  :23,100\nFRANCE:23,000\nU\xe2\x80\xa6'"
2020-04-27 12:12:16,b'RT @KHOurPride: Free Handwash on behalf of\n#MakkalNeedhiMaiam\n \n#KamalHaasan\n#MNMDuringCorona #MNMSoldiersOnField \n#coronavirusindia #COVID\xe2\x80\xa6'
2020-04-27 12:11:50,"b""Doesn't this French expression describe our present state perfectly? \nLearn more by participating in our easy to le\xe2\x80\xa6 https://t.co/B4QxKmU9Ky"""
2020-04-27 12:11:27,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 12:10:43,b'.#CoronaVirusUpdates #CoronavirusIndia of the 14 more #coronavirus positive patients detected in #GautamBuddhaNagar\xe2\x80\xa6 https://t.co/jH7gNCQSsw'
2020-04-27 12:10:36,"b'RT @LakshmaniTech: Higher corona Deaths as on 27th April 2020, 5:00 PM IST\nUS        :55,000\nITALY   :26,600\nSPAIN  :23,100\nFRANCE:23,000\nU\xe2\x80\xa6'"
2020-04-27 12:09:50,b'RT @IamMayank_: India crosses 28k mark. Are we heading towards Lockdown 3.0? #CoronavirusIndia'
2020-04-27 12:09:11,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 12:08:38,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 12:08:33,"b'RT @investindia: #IndiaAgainstCorona\n\n#COVAApp \xe2\x80\x94 developed by @PunjabGovtIndia  \xe2\x80\x94 empowers citizens with real-time updates, self-assessment\xe2\x80\xa6'"
2020-04-27 12:08:30,b'#CoronavirusIndia #CoronaUpdatesInIndia #COVID19 #Covid_19india research highlights:\n-Saliva accurately reveals SAR\xe2\x80\xa6 https://t.co/GMU1BWhvaD'
2020-04-27 12:08:24,b'@ANI Your Excellency @rashtrapatibhvn\nSpeech in #Bengali a #coronapositive person can also #StayAtHome !!\nKindly de\xe2\x80\xa6 https://t.co/CVHKrfsWJL'
2020-04-27 12:08:11,b'MSME loans worth Rs 2.32 lakh crore are at higher risk of becoming NPAs\n\n#MSMELoans #higherrisk #NPAs\xe2\x80\xa6 https://t.co/dQ0YVQGz0c'
2020-04-27 12:08:02,b'Its really a brave call by PM and FM to say economy is alright.#CoronavirusIndia #COVID19'
2020-04-27 12:07:54,b'Why were we paying double rates? What is the excuse Now?\n#CoronavirusIndia #BJPCoronaCorruption https://t.co/Ntr6CdNMqy'
2020-04-27 12:07:26,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 12:07:11,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 12:06:54,b'RT @raj_punter: The best way to chill and do timepass on twitter is by trolling selmon bhoi and autowale fatichar fans\xf0\x9f\x98\x86\n#CoronavirusIndia\xe2\x80\xa6'
2020-04-27 12:05:47,b'RT @raj_punter: The best way to chill and do timepass on twitter is by trolling selmon bhoi and autowale fatichar fans\xf0\x9f\x98\x86\n#CoronavirusIndia\xe2\x80\xa6'
2020-04-27 12:05:17,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\nLet\xe2\x80\x99s be responsible and stop spitting in public as it can lead to an increased risk of\xe2\x80\xa6'
2020-04-27 12:04:35,"b'#coronavirusindia In meeting with PM, 5 of 9 Chief Ministers said the lockdown should end, while the rest were in f\xe2\x80\xa6 https://t.co/yClGhB1F2V'"
2020-04-27 12:04:31,b'ICMR has not made any payment for failing kits. 100% advance amount was not given. India does not stand to lose a s\xe2\x80\xa6 https://t.co/qMIYRX4kUW'
2020-04-27 12:04:30,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 12:04:25,b'The best way to chill and do timepass on twitter is by trolling selmon bhoi and autowale fatichar fans\xf0\x9f\x98\x86\n#CoronavirusIndia \nSorry deer\xf0\x9f\xa6\x8c'
2020-04-27 12:04:08,b'How countries are using Corona Pandemic to their political advantage! From the latest issue of @TheEconomist\xe2\x80\xa6 https://t.co/48SSf1quNm'
2020-04-27 12:03:53,b'#coronavirusindia Schools and colleges are likely to stay shut and the ban on religious meetings and congregations\xe2\x80\xa6 https://t.co/O9quQGLdMM'
2020-04-27 12:03:37,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 12:03:04,b'Six new #coronavirus symptoms added by the US health body #CDC\n\nhttps://t.co/ce2FjuLv8b\n\n#CoronavirusIndia\xe2\x80\xa6 https://t.co/TSt2SlMYc3'
2020-04-27 12:02:49,b'@PiyushGoyalOffc @DRMJaipur Sir please give posting to nursing staff selected in cen 2/2019 from Rrbajmer to take c\xe2\x80\xa6 https://t.co/TiLHta026G'
2020-04-27 12:02:22,b'RT @KHOurPride: Free Handwash on behalf of\n#MakkalNeedhiMaiam\n \n#KamalHaasan\n#MNMDuringCorona #MNMSoldiersOnField \n#coronavirusindia #COVID\xe2\x80\xa6'
2020-04-27 12:00:53,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\n#COVID19 #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #CoronaVirus #COVID2019 #coro\xe2\x80\xa6'
2020-04-27 12:00:52,b'Translation: We wanted #rapidtestkits\nto check us but now they are using us to test #rapidtestkits #sadtruth\xe2\x80\xa6 https://t.co/9GW4bPdshx'
2020-04-27 12:00:36,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 12:00:29,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 12:00:17,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 12:00:13,"b'#AskKapil @KapilSharmaK9 \n\nBeing a Real Entertainer &amp; an Artist, Do you think Film Industry, TV Cinema and Entertai\xe2\x80\xa6 https://t.co/851CMizg6D'"
2020-04-27 12:00:08,"b'RT @LakshmaniTech: Higher corona Deaths as on 27th April 2020, 5:00 PM IST\nUS        :55,000\nITALY   :26,600\nSPAIN  :23,100\nFRANCE:23,000\nU\xe2\x80\xa6'"
2020-04-27 12:00:06,"b'RT @MusafirNamah: #coronavirusindia Economic activities are likely to reopen in orange and green districts, which have far fewer cases or n\xe2\x80\xa6'"
2020-04-27 12:00:06,"b'RT @harmeetchandok: Rich men sitting in houses\n\xe2\x9c\xb4What they say\xe2\x9c\xb4 ""Ease the lockdown already!""\n\xe2\x9d\x87What they mean\xe2\x9d\x87 ""I\'ll still stay home, but let\xe2\x80\xa6'"
2020-04-27 12:00:01,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 11:59:05,"b'#coronavirusindia Economic activities are likely to reopen in orange and green districts, which have far fewer case\xe2\x80\xa6 https://t.co/zeI3W6u4vJ'"
2020-04-27 11:59:04,b'RT @PetaIndia: Fish in captivity are living in hell \xe2\x80\x94\xe2\x80\xaftheir lives are nothing like what they would be in their natural habitats. \n\nShare if\xe2\x80\xa6'
2020-04-27 11:59:03,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 11:58:24,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\nService providers work tirelessly to provide us with our essentials. Let us not discrim\xe2\x80\xa6'
2020-04-27 11:58:24,"b'RT @UNICEFIndia: As a parent, spend time with your child, displace the fears they have and be their most trusted source of information on #\xe2\x80\xa6'"
2020-04-27 11:58:07,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\nService providers work tirelessly to provide us with our essentials. Let us not discrim\xe2\x80\xa6'
2020-04-27 11:58:05,b'RT @questions_wh: What is vaccine?\nA video by #WHQuestions\nFor full video: https://t.co/55c7r2BeFe\nFor more videos visit our channel:\nhttps\xe2\x80\xa6'
2020-04-27 11:57:57,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\n#COVID19 #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #CoronaVirus #COVID2019 #coro\xe2\x80\xa6'
2020-04-27 11:57:56,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 11:57:47,b'RT @sraghu82: TN has built a 7 feet wall near andhra border. #CoronavirusIndia'
2020-04-27 11:57:25,b'@PMOIndia Central govt shud immediately issue orders to Sanitize areas all over India through Helicopter or Drones\xe2\x80\xa6 https://t.co/7xqTyFeYO7'
2020-04-27 11:56:29,b'RT @PetaIndia: Fish in captivity are living in hell \xe2\x80\x94\xe2\x80\xaftheir lives are nothing like what they would be in their natural habitats. \n\nShare if\xe2\x80\xa6'
2020-04-27 11:56:27,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 11:56:22,"b'No Masks, #SocialDistancing: A grand welcome for #MadhyaPradesh health minister\n\n#BJPCoronaCorruption #JhootaPatra\xe2\x80\xa6 https://t.co/WAhotLTQAE'"
2020-04-27 11:56:09,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\n#COVID19 #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #CoronaVirus #COVID2019 #coro\xe2\x80\xa6'
2020-04-27 11:56:08,"b'RT @afaqs: Party, long drive, visit your hometown or put a delicious stop to your cravings, what all will you be thriving on after the lock\xe2\x80\xa6'"
2020-04-27 11:56:01,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\nLet\xe2\x80\x99s be responsible and stop spitting in public as it can lead to an increased risk of\xe2\x80\xa6'
2020-04-27 11:55:46,b'RT @questions_wh: What is vaccine?\nA video by #WHQuestions\nFor full video: https://t.co/55c7r2BeFe\nFor more videos visit our channel:\nhttps\xe2\x80\xa6'
2020-04-27 11:55:42,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 11:55:40,"b'Rich men sitting in houses\n\xe2\x9c\xb4What they say\xe2\x9c\xb4 ""Ease the lockdown already!""\n\xe2\x9d\x87What they mean\xe2\x9d\x87 ""I\'ll still stay home, but\xe2\x80\xa6 https://t.co/VGEG5Dt77d'"
2020-04-27 11:54:48,b'What a disastrous decision. God save West Bengal. \n\n#WestBengal #COVID19 #CoronavirusIndia @PMOIndia @narendramodi\xe2\x80\xa6 https://t.co/wBfYryxVyg'
2020-04-27 11:54:46,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 11:54:36,b'Burn 100 calories per day and get back on the road to health and fitness by incorporating one of these activities i\xe2\x80\xa6 https://t.co/utQDoYjLOZ'
2020-04-27 11:54:01,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 11:53:58,b'Breaking:\n\n#Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronavirusindia'
2020-04-27 11:53:53,b'RT @questions_wh: What is vaccine?\nA video by #WHQuestions\nFor full video: https://t.co/55c7r2BeFe\nFor more videos visit our channel:\nhttps\xe2\x80\xa6'
2020-04-27 11:53:29,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 11:53:28,b'#Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronavirusindia'
2020-04-27 11:53:01,"b'2 New Positive Cases Have Been Reported In Shaktinagar, Mangaluru, Entire Area Has Been Sealed Down\n\nVideo Link \xe2\x96\xba\xe2\x80\xa6 https://t.co/tTc1vN7siJ'"
2020-04-27 11:52:47,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 11:52:41,b'What is vaccine?\nA video by #WHQuestions\nFor full video: https://t.co/55c7r2BeFe\nFor more videos visit our channel:\xe2\x80\xa6 https://t.co/XxJm3NccJL'
2020-04-27 11:52:39,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 11:52:22,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\nLet\xe2\x80\x99s be responsible and stop spitting in public as it can lead to an increased risk of\xe2\x80\xa6'
2020-04-27 11:51:58,b'hope payment has not been made in advance for this faulty #ChineseTestingKit #CoronavirusIndia https://t.co/H9mItuOacx'
2020-04-27 11:51:49,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 11:51:45,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\nLet\xe2\x80\x99s be responsible and stop spitting in public as it can lead to an increased risk of\xe2\x80\xa6'
2020-04-27 11:51:41,"b'#IndiaAgainstCorona\n\n#COVAApp \xe2\x80\x94 developed by @PunjabGovtIndia  \xe2\x80\x94 empowers citizens with real-time updates, self-ass\xe2\x80\xa6 https://t.co/kzHw8fotmh'"
2020-04-27 11:51:36,"b""Coronavirus: @MoHFW_INDIA's @lavagarwal says 1,396 new cases detected in last 24 hours, total climbs to 27,892\xe2\x80\xa6 https://t.co/ubeZIvWFL3"""
2020-04-27 11:51:31,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 11:51:20,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 11:51:14,b'To react on Crisis Situation is not easy for everyone and it doesn\xe2\x80\x99t depends upon from where you studied and upto w\xe2\x80\xa6 https://t.co/dmcWITUa6w'
2020-04-27 11:51:09,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 11:50:56,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 11:50:47,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 11:50:43,b'RT @rameshlaus: #Kerala \n\nNew cases  -13\n\nTotal cases  - 482\n\nActive  cases - 123\n\nTotal Recovered -355 (13 today)\n\nDeaths- 4 \n\n#coronaviru\xe2\x80\xa6'
2020-04-27 11:50:40,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 11:50:07,"b'The COVID-19 crisis has brought out a good leader for a few CMs. Arvind Kejriwal in Delhi, Yogi Adityanath in UP, C\xe2\x80\xa6 https://t.co/i4ovWOUSjR'"
2020-04-27 11:49:31,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\n#COVID19 #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #CoronaVirus #COVID2019 #coro\xe2\x80\xa6'
2020-04-27 11:49:23,"b'Higher corona Deaths as on 27th April 2020, 5:00 PM IST\nUS        :55,000\nITALY   :26,600\nSPAIN  :23,100\nFRANCE:23,\xe2\x80\xa6 https://t.co/hWhD1XIW3k'"
2020-04-27 11:48:12,"b'Rich men sitting in houses\n\xe2\x9c\xb4What they say\xe2\x9c\xb4 ""Ease the lockdown already!""\n\xe2\x9d\x87What they mean\xe2\x9d\x87 ""I\'ll still stay home, but\xe2\x80\xa6 https://t.co/lNVhhhqWON'"
2020-04-27 11:48:09,b'RT @Oneindia: #CoronaVirusUpdate | No community or area should be blamed for COVID-19 spread; healthcare and sanitation workers should not\xe2\x80\xa6'
2020-04-27 11:48:06,b'RT @Oneindia: #CoronaVirusUpdate | 5 more persons have tested positive for COVID-19 in #Bihar; taking the total number of positive cases to\xe2\x80\xa6'
2020-04-27 11:48:03,b'RT @IamMayank_: India crosses 28k mark. Are we heading towards Lockdown 3.0? #CoronavirusIndia'
2020-04-27 11:47:54,"b'RT @Oneindia: #NewsAlert - Cooked meals being served to 1.5 crore people daily by government, NGOs and others as per data available on Apri\xe2\x80\xa6'"
2020-04-27 11:47:51,b'RT @Oneindia: #CoronaVirusUpdate | A total of 85 districts from 25 states and UTs have not reported any fresh coronavirus case in the last\xe2\x80\xa6'
2020-04-27 11:47:31,b'There is a need for professional training to enhance a person\xe2\x80\x99s behavioural and technical skills to keep pace with\xe2\x80\xa6 https://t.co/S9wWPxnvDy'
2020-04-27 11:47:14,"b""S E X\n\nNow that I've got your attention\nStay the f*ck at home. Don't act like wanna be nibbas and nibbis and cry li\xe2\x80\xa6 https://t.co/JtpzFO1oLq"""
2020-04-27 11:47:08,b'Mitansh My Son \xf0\x9f\x98\x8a #StayHomeStaySafe #Covid19India #lockdown #coronavirus #CoronavirusIndia #CoronaWarriors\xe2\x80\xa6 https://t.co/FJmc2sRBPK'
2020-04-27 11:46:54,"b""'\xe0\xb2\x97\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb3\x80\xe0\xb2\xa8\xe0\xb3\x8d \xe0\xb2\x9c\xe0\xb3\x8b\xe0\xb2\xa8\xe0\xb3\x8d \xe0\xb2\xa8\xe0\xb2\xb2\xe0\xb3\x8d\xe0\xb2\xb2\xe0\xb2\xbf \xe0\xb2\xb8\xe0\xb2\xbf\xe0\xb2\x97\xe0\xb3\x81\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xa4\xe0\xb2\xbe \xe0\xb2\xae\xe0\xb2\xa6\xe0\xb3\x8d\xe0\xb2\xaf...?', Excise Minister Nagesh Requested CM On Liquor\n\nVideo Link \xe2\x96\xba\xe2\x80\xa6 https://t.co/0AJlxXy1ZT"""
2020-04-27 11:46:53,"b""I think I'm losing my mind\nTrying to stay inside the lines\nIt's like I'm running in place \xf0\x9f\x8c\xba\n\nLearning from\xe2\x80\xa6 https://t.co/OHUUgSb5f7"""
2020-04-27 11:46:39,b'Many CMs are requesting for extending the lockdown. I would suggest to openup the green zones and curfews in red an\xe2\x80\xa6 https://t.co/grrhp7Ngcx'
2020-04-27 11:46:03,b'Product Engineering Services to get your products to market faster.\nLearn More - https://t.co/2lFIz7z0it\n#product\xe2\x80\xa6 https://t.co/QWX9eMIVYB'
2020-04-27 11:46:00,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 11:45:23,b'RT @pktn__: they used to catch dogs this way...\n\n#covidsafe #CoronaInPakistan #COVID #Covid19India #CoronavirusIndia https://t.co/RlYeTGLX98'
2020-04-27 11:45:07,b'We have to be brave and bring reforms that touch lives of common people: PM Modi to State governments.\xe2\x80\xa6 https://t.co/Q71eoPb75s'
2020-04-27 11:45:05,b'We have to be brave and bring reforms that touch lives of common people: PM Modi to State governments.\xe2\x80\xa6 https://t.co/NEeCLhDt2h'
2020-04-27 11:44:01,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\n#COVID19 #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #CoronaVirus #COVID2019 #coro\xe2\x80\xa6'
2020-04-27 11:43:31,b'Corona Song coming soon !\n.\n.\n.\n#CoronavirusPandemic #CoronavirusOutbreak #CoronaWillEndSoon #CoronaLockdown\xe2\x80\xa6 https://t.co/AHWzclghpN'
2020-04-27 11:42:57,"b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\nWe all may be miles apart, but we\xe2\x80\x99re together in this fight against #COVID19. Stay home\xe2\x80\xa6'"
2020-04-27 11:42:45,b'Such people should be punished..\n\nKya kammi is khane me .ese khane ke liye b log taras rhe h   .please respect food\xe2\x80\xa6 https://t.co/XJEFbLpCh9'
2020-04-27 11:42:21,b'RT @supriyasahuias: Look at the  wonderful way relief material is being  distributed in Manipur. Dignity and respect for everyone in the en\xe2\x80\xa6'
2020-04-27 11:42:08,"b'RT @rameshlaus: #India has done 580,000 #coronavirus tests so far.. \n\n#CoronavirusIndia'"
2020-04-27 11:40:37,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\nLet\xe2\x80\x99s be responsible and stop spitting in public as it can lead to an increased risk of\xe2\x80\xa6'
2020-04-27 11:40:22,"b'Don\xe2\x80\x99t worry Be Happy,this to shall pass-RR \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xa4\x98\xf0\x9f\x98\x98 My salute to Mumbai Warriors &amp; All the Warriors in different parts\xe2\x80\xa6 https://t.co/ntEwFlLJ6q'"
2020-04-27 11:40:08,b'RT @DDNational: PLEASE RETWEET\n#IndiaFightsCorona:\n\nLet\xe2\x80\x99s be responsible and stop spitting in public as it can lead to an increased risk of\xe2\x80\xa6'
2020-04-27 11:40:01,b'Help daily wage earners with food and other essentials. Every donation counts.\nDonate here :\xe2\x80\xa6 https://t.co/EOAz1KDDZI'
2020-04-27 11:39:30,b'RT @tv9kannada: Lockdown: Number Of Containment Zones In Bengaluru Rises To 23\n\nVideo Link \xe2\x96\xbahttps://t.co/ObaxyqIZef\n\n#TV9Kannada #Bengaluru\xe2\x80\xa6'
